series,date,twd_predawn,mds,n_obs,mds_max,twd_norm,mds_norm,drought_stress_onset
J20,2025-06-30,306,330,96,690.1600000000001,0.44337544917120664,0.4781499942042424,FALSE
J20,2025-07-01,171,318,96,690.1600000000001,0.24776863336038019,0.46076272168772453,FALSE
J20,2025-07-02,175,269,96,690.1600000000001,0.25356439086588617,0.38976469224527643,FALSE
J20,2025-07-03,133,275,96,690.1600000000001,0.19270893705807346,0.39845832850353535,FALSE
J20,2025-07-04,131,208,96,690.1600000000001,0.1898110583053205,0.3013793902863104,FALSE
J20,2025-07-05,203,270,96,690.1600000000001,0.29413469340442794,0.3912136316216529,FALSE
J20,2025-07-06,202,275,96,690.1600000000001,0.2926857540280514,0.39845832850353535,FALSE
J20,2025-07-07,176,218,96,690.1600000000001,0.25501333024226264,0.3158687840500753,FALSE
J20,2025-07-08,147,188,96,690.1600000000001,0.21299408832734437,0.27240060275878053,FALSE
J20,2025-07-09,136,171,96,690.1600000000001,0.19705575518720295,0.24776863336038019,FALSE
J20,2025-07-10,0,150,96,690.1600000000001,0,0.21734090645647383,FALSE
J20,2025-07-11,0,34,96,690.1600000000001,0,0.04926393879680074,FALSE
J20,2025-07-12,0,30,96,690.1600000000001,0,0.04346818129129477,FALSE
J20,2025-07-13,0,6,96,690.1600000000001,0,0.008693636258258954,FALSE
J20,2025-07-14,0,5,96,690.1600000000001,0,0.007244696881882461,FALSE
J20,2025-07-15,0,18,96,690.1600000000001,0,0.02608090877477686,FALSE
J20,2025-07-16,0,16,96,690.1600000000001,0,0.023183030022023876,FALSE
J20,2025-07-17,0,7,96,690.1600000000001,0,0.010142575634635446,FALSE
J20,2025-07-18,0,19,96,690.1600000000001,0,0.027529848151153353,FALSE
J20,2025-07-19,0,36,96,690.1600000000001,0,0.05216181754955372,FALSE
J20,2025-07-20,0,29,96,690.1600000000001,0,0.04201924191491827,FALSE
J20,2025-07-21,0,40,96,690.1600000000001,0,0.05795757505505969,FALSE
J20,2025-07-22,0,21,96,690.1600000000001,0,0.030427726903906337,FALSE
J20,2025-07-23,0,19,96,690.1600000000001,0,0.027529848151153353,FALSE
J20,2025-07-24,2,109,96,690.1600000000001,0.0028978787527529845,0.15793439202503765,FALSE
J20,2025-07-25,111,180,96,690.1600000000001,0.16083227077779064,0.2608090877477686,FALSE
J20,2025-07-26,177,307,96,690.1600000000001,0.2564622696186391,0.4448243885475831,FALSE
J20,2025-07-27,266,304,96,690.1600000000001,0.3854178741161469,0.44047757041845365,FALSE
J20,2025-07-28,238,306,96,690.1600000000001,0.34484757157760515,0.44337544917120664,FALSE
J20,2025-07-29,59,286,96,690.1600000000001,0.08548742320621304,0.4143966616436768,FALSE
J20,2025-07-30,59,86,96,690.1600000000001,0.08548742320621304,0.12460878636837833,FALSE
J20,2025-07-31,47,219,96,690.1600000000001,0.06810015068969513,0.3173177234264518,FALSE
J20,2025-08-01,50,184,96,690.1600000000001,0.0724469688188246,0.26660484525327455,FALSE
J20,2025-08-02,140,201,96,690.1600000000001,0.2028515126927089,0.29123681465167495,FALSE
J20,2025-08-03,148,207,96,690.1600000000001,0.21444302770372084,0.29993045090993387,FALSE
J20,2025-08-04,182,216,96,690.1600000000001,0.2637069665005216,0.3129709052973223,FALSE
J20,2025-08-05,182,202,96,690.1600000000001,0.2637069665005216,0.2926857540280514,FALSE
J20,2025-08-06,195,209,96,690.1600000000001,0.282543178393416,0.30282832966268686,FALSE
J20,2025-08-07,196,210,96,690.1600000000001,0.2839921177697925,0.3042772690390634,FALSE
J20,2025-08-08,197,212,96,690.1600000000001,0.28544105714616896,0.30717514779181637,FALSE
J20,2025-08-09,191,205,96,690.1600000000001,0.27674742088791,0.29703257215718093,FALSE
J20,2025-08-10,187,215,96,690.1600000000001,0.27095166338240406,0.31152196592094583,FALSE
J20,2025-08-11,189,223,96,690.1600000000001,0.27384954213515705,0.32311348093195774,FALSE
J20,2025-08-12,184,232,96,690.1600000000001,0.26660484525327455,0.3361539353193462,FALSE
J20,2025-08-13,55,203,96,690.1600000000001,0.07969166570070707,0.29413469340442794,FALSE
J20,2025-08-14,61,81,96,690.1600000000001,0.08838530195896603,0.11736408948649588,FALSE
J20,2025-08-15,72,106,96,690.1600000000001,0.10432363509910744,0.15358757389590819,FALSE
J20,2025-08-16,39,86,96,690.1600000000001,0.056508635678683194,0.12460878636837833,FALSE
J20,2025-08-17,42,117,96,690.1600000000001,0.060855453807812675,0.16952590703604958,FALSE
J20,2025-08-18,37,141,96,690.1600000000001,0.05361075692593021,0.2043004520690854,FALSE
J20,2025-08-19,31,146,96,690.1600000000001,0.044917120667671256,0.21154514895096788,FALSE
J20,2025-08-20,0,152,96,690.1600000000001,0,0.22023878520922682,FALSE
J20,2025-08-21,33,180,96,690.1600000000001,0.04781499942042424,0.2608090877477686,FALSE
J20,2025-08-22,116,169,96,690.1600000000001,0.1680769676596731,0.2448707546076272,FALSE
J20,2025-08-23,144,177,96,690.1600000000001,0.20864727019821488,0.2564622696186391,FALSE
J20,2025-08-24,172,208,96,690.1600000000001,0.24921757273675665,0.3013793902863104,FALSE
J20,2025-08-25,181,212,96,690.1600000000001,0.2622580271241451,0.30717514779181637,FALSE
J20,2025-08-26,151,213,96,690.1600000000001,0.21878984583285033,0.30862408716819284,FALSE
J20,2025-08-27,152,223,96,690.1600000000001,0.22023878520922682,0.32311348093195774,FALSE
J20,2025-08-28,166,212,96,690.1600000000001,0.2405239364784977,0.30717514779181637,FALSE
J20,2025-08-29,196,210,96,690.1600000000001,0.2839921177697925,0.3042772690390634,FALSE
J20,2025-08-30,44,237,96,690.1600000000001,0.06375333256056566,0.3433986322012287,FALSE
J20,2025-08-31,51,197,96,690.1600000000001,0.0738959081952011,0.28544105714616896,FALSE
J20,2025-09-01,179,231,96,690.1600000000001,0.2593601483713921,0.3347049959429697,FALSE
J20,2025-09-02,193,238,96,690.1600000000001,0.279645299640663,0.34484757157760515,FALSE
J20,2025-09-03,231,258,96,690.1600000000001,0.3347049959429697,0.373826359105135,FALSE
J20,2025-09-04,90,280,96,690.1600000000001,0.1304045438738843,0.4057030253854178,FALSE
J20,2025-09-05,126,206,96,690.1600000000001,0.18256636142343802,0.2984815115335574,FALSE
J20,2025-09-06,97,176,96,690.1600000000001,0.14054711950851975,0.25501333024226264,FALSE
J20,2025-09-07,6,180,96,690.1600000000001,0.008693636258258954,0.2608090877477686,FALSE
J20,2025-09-08,6,70,96,690.1600000000001,0.008693636258258954,0.10142575634635445,FALSE
J20,2025-09-09,75,144,96,690.1600000000001,0.10867045322823692,0.20864727019821488,FALSE
J20,2025-09-10,124,181,96,690.1600000000001,0.17966848267068503,0.2622580271241451,FALSE
J20,2025-09-11,140,229,96,690.1600000000001,0.2028515126927089,0.3318071171902167,FALSE
J20,2025-09-12,172,247,96,690.1600000000001,0.24921757273675665,0.3578880259649936,FALSE
J20,2025-09-13,0,264,96,690.1600000000001,0,0.3825199953633939,FALSE
J20,2025-09-14,0,9,96,690.1600000000001,0,0.01304045438738843,FALSE
J20,2025-09-15,3,140,96,690.1600000000001,0.004346818129129477,0.2028515126927089,FALSE
J20,2025-09-16,141,184,96,690.1600000000001,0.2043004520690854,0.26660484525327455,FALSE
J20,2025-09-17,133,190,96,690.1600000000001,0.19270893705807346,0.2752984815115335,FALSE
J20,2025-09-18,145,217,96,690.1600000000001,0.21009620957459138,0.3144198446736988,FALSE
J20,2025-09-19,145,225,96,690.1600000000001,0.21009620957459138,0.32601135968471073,FALSE
J20,2025-09-20,161,244,96,690.1600000000001,0.23327923959661526,0.3535412078358641,FALSE
J20,2025-09-21,171,234,96,690.1600000000001,0.24776863336038019,0.33905181407209917,FALSE
J20,2025-09-22,210,254,96,690.1600000000001,0.3042772690390634,0.368030601599629,FALSE
J20,2025-09-23,50,247,96,690.1600000000001,0.0724469688188246,0.3578880259649936,FALSE
J20,2025-09-24,94,211,96,690.1600000000001,0.13620030137939027,0.30572620841543985,FALSE
J20,2025-09-25,180,235,96,690.1600000000001,0.2608090877477686,0.3405007534484757,FALSE
J20,2025-09-26,222,264,96,690.1600000000001,0.3216645415555813,0.3825199953633939,FALSE
J20,2025-09-27,154,270,96,690.1600000000001,0.22313666396197981,0.3912136316216529,FALSE
J20,2025-09-28,0,147,96,690.1600000000001,0,0.21299408832734437,FALSE
J20,2025-09-29,0,23,96,690.1600000000001,0,0.03332560565665932,FALSE
J20,2025-09-30,23,49,96,690.1600000000001,0.03332560565665932,0.07099802944244812,FALSE
J20,2025-10-01,43,120,96,690.1600000000001,0.062304393184189164,0.17387272516517907,FALSE
J20,2025-10-02,121,150,96,690.1600000000001,0.17532166454155557,0.21734090645647383,FALSE
J20,2025-10-03,148,191,96,690.1600000000001,0.21444302770372084,0.27674742088791,FALSE
J20,2025-10-04,153,217,96,690.1600000000001,0.22168772458560332,0.3144198446736988,FALSE
J20,2025-10-05,52,243,96,690.1600000000001,0.0753448475715776,0.3520922684594876,FALSE
J20,2025-10-06,60,106,96,690.1600000000001,0.08693636258258954,0.15358757389590819,FALSE
J20,2025-10-07,55,128,96,690.1600000000001,0.07969166570070707,0.185464240176191,FALSE
J20,2025-10-08,0,61,96,690.1600000000001,0,0.08838530195896603,FALSE
J20,2025-10-09,0,9,96,690.1600000000001,0,0.01304045438738843,FALSE
J20,2025-10-10,0,1,2,690.1600000000001,0,0.0014489393763764923,FALSE
J21,2025-04-09,0,0,72,898.1600000000001,0,0,FALSE
J21,2025-04-10,0,296,96,898.1600000000001,0,0.3295626614411686,FALSE
J21,2025-04-11,307,375,96,898.1600000000001,0.34180992250823905,0.4175202636501291,FALSE
J21,2025-04-12,375,390,96,898.1600000000001,0.4175202636501291,0.43422107419613426,FALSE
J21,2025-04-13,390,414,96,898.1600000000001,0.43422107419613426,0.46094237106974256,FALSE
J21,2025-04-14,405,430,96,898.1600000000001,0.45092188474213946,0.4787565689854814,FALSE
J21,2025-04-15,430,450,96,898.1600000000001,0.4787565689854814,0.501024316380155,FALSE
J21,2025-04-16,439,451,96,898.1600000000001,0.48877705531308446,0.5021377037498886,FALSE
J21,2025-04-17,419,491,96,898.1600000000001,0.46650930791841094,0.5466731985392357,FALSE
J21,2025-04-18,508,696,96,898.1600000000001,0.5656007838247082,0.7749176093346396,FALSE
J21,2025-04-19,640,695,96,898.1600000000001,0.7125679166295537,0.773804221964906,FALSE
J21,2025-04-20,641,664,96,898.1600000000001,0.7136813039992874,0.7392892135031619,FALSE
J21,2025-04-21,642,709,96,898.1600000000001,0.7147946913690211,0.7893916451411774,FALSE
J21,2025-04-22,703,732,96,898.1600000000001,0.7827113209227754,0.814999554645052,FALSE
J21,2025-04-23,711,730,96,898.1600000000001,0.7916184198806449,0.8127727799055847,FALSE
J21,2025-04-24,706,734,96,898.1600000000001,0.7860514830319764,0.8172263293845193,FALSE
J21,2025-04-25,716,745,96,898.1600000000001,0.7971853567293132,0.8294735904515899,FALSE
J21,2025-04-26,717,748,96,898.1600000000001,0.7982987440990469,0.8328137525607908,FALSE
J21,2025-04-27,706,743,96,898.1600000000001,0.7860514830319764,0.8272468157121224,FALSE
J21,2025-04-28,717,849,96,898.1600000000001,0.7982987440990469,0.9452658769038923,FALSE
J21,2025-04-29,803,864,96,898.1600000000001,0.8940500578961431,0.9619666874498974,FALSE
J21,2025-04-30,824,854,96,898.1600000000001,0.9174311926605504,0.9508328137525607,FALSE
J21,2025-05-01,831,873,96,898.1600000000001,0.9252249042486861,0.9719871737775005,FALSE
J21,2025-05-02,821,873,96,898.1600000000001,0.9140910305513493,0.9719871737775005,FALSE
J21,2025-05-03,832,865,96,898.1600000000001,0.9263382916184199,0.9630800748196312,FALSE
J21,2025-05-04,824,875,96,898.1600000000001,0.9174311926605504,0.974213948516968,FALSE
J21,2025-05-05,806,851,96,898.1600000000001,0.8973902200053442,0.9474926516433597,FALSE
J21,2025-05-06,815,851,96,898.1600000000001,0.9074107063329473,0.9474926516433597,FALSE
J21,2025-05-07,809,828,96,898.1600000000001,0.9007303821145453,0.9218847421394851,FALSE
J21,2025-05-08,806,843,96,898.1600000000001,0.8973902200053442,0.9385855526854903,FALSE
J21,2025-05-09,745,843,96,898.1600000000001,0.8294735904515899,0.9385855526854903,FALSE
J21,2025-05-10,739,800,96,898.1600000000001,0.8227932662331878,0.8907098957869422,FALSE
J21,2025-05-11,740,780,96,898.1600000000001,0.8239066536029215,0.8684421483922685,FALSE
J21,2025-05-12,750,789,96,898.1600000000001,0.8350405273002582,0.8784626347198716,FALSE
J21,2025-05-13,497,803,96,898.1600000000001,0.5533535227576378,0.8940500578961431,FALSE
J21,2025-05-14,514,571,96,898.1600000000001,0.5722811080431103,0.63574418811793,FALSE
J21,2025-05-15,568,618,96,898.1600000000001,0.6324040260087289,0.6880733944954128,FALSE
J21,2025-05-16,574,605,96,898.1600000000001,0.639084350227131,0.673599358688875,FALSE
J21,2025-05-17,574,615,96,898.1600000000001,0.639084350227131,0.6847332323862118,FALSE
J21,2025-05-18,566,618,96,898.1600000000001,0.6301772512692615,0.6880733944954128,FALSE
J21,2025-05-19,565,621,96,898.1600000000001,0.6290638638995278,0.6914135566046138,FALSE
J21,2025-05-20,561,823,96,898.1600000000001,0.6246103144205931,0.9163178052908167,FALSE
J21,2025-05-21,798,835,96,898.1600000000001,0.8884831210474747,0.9296784537276208,FALSE
J21,2025-05-22,794,845,96,898.1600000000001,0.88402957156854,0.9408123274249576,FALSE
J21,2025-05-23,806,840,96,898.1600000000001,0.8973902200053442,0.9352453905762892,FALSE
J21,2025-05-24,805,848,96,898.1600000000001,0.8962768326356105,0.9441524895341586,FALSE
J21,2025-05-25,807,861,96,898.1600000000001,0.8985036073750778,0.9586265253406965,FALSE
J21,2025-05-26,820,862,96,898.1600000000001,0.9129776431816157,0.9597399127104301,FALSE
J21,2025-05-27,840,882,96,898.1600000000001,0.9352453905762892,0.9820076601051037,FALSE
J21,2025-05-28,826,911,96,898.1600000000001,0.9196579674000177,1.0142958938273803,FALSE
J21,2025-05-29,842,896,96,898.1600000000001,0.9374721653157566,0.9975950832813751,FALSE
J21,2025-05-30,839,885,96,898.1600000000001,0.9341320032065555,0.9853478222143047,FALSE
J21,2025-05-31,856,898,96,898.1600000000001,0.9530595884920281,0.9998218580208426,FALSE
J21,2025-06-01,838,890,96,898.1600000000001,0.9330186158368219,0.9909147590629731,FALSE
J21,2025-06-02,833,899,96,898.1600000000001,0.9274516789881535,1.0009352453905762,FALSE
J21,2025-06-03,744,897,96,898.1600000000001,0.8283602030818562,0.9987084706511088,FALSE
J21,2025-06-04,649,788,96,898.1600000000001,0.7225884029571568,0.877349247350138,FALSE
J21,2025-06-05,615,692,96,898.1600000000001,0.6847332323862118,0.7704640598557049,FALSE
J21,2025-06-06,598,686,96,898.1600000000001,0.6658056471007392,0.7637837356373028,FALSE
J21,2025-06-07,618,716,96,898.1600000000001,0.6880733944954128,0.7971853567293132,FALSE
J21,2025-06-08,600,717,96,898.1600000000001,0.6680324218402066,0.7982987440990469,FALSE
J21,2025-06-09,620,731,96,898.1600000000001,0.6903001692348801,0.8138861672753184,FALSE
J21,2025-06-10,639,773,96,898.1600000000001,0.71145452925982,0.8606484368041328,FALSE
J21,2025-06-11,0,709,96,898.1600000000001,0,0.7893916451411774,FALSE
J21,2025-06-12,0,40,96,898.1600000000001,0,0.0445354947893471,FALSE
J21,2025-06-13,40,70,96,898.1600000000001,0.0445354947893471,0.07793711588135743,FALSE
J21,2025-06-14,31,68,96,898.1600000000001,0.034515008461744004,0.07571034114189008,FALSE
J21,2025-06-15,8,63,96,898.1600000000001,0.008907098957869421,0.07014340429322169,FALSE
J21,2025-06-16,0,76,96,898.1600000000001,0,0.0846174400997595,FALSE
J21,2025-06-17,43,74,96,898.1600000000001,0.04787565689854814,0.08239066536029215,FALSE
J21,2025-06-18,40,111,96,898.1600000000001,0.0445354947893471,0.12358599804043822,FALSE
J21,2025-06-19,62,113,96,898.1600000000001,0.06903001692348801,0.12581277277990557,FALSE
J21,2025-06-20,51,116,96,898.1600000000001,0.05678275585641756,0.12915293488910662,FALSE
J21,2025-06-21,71,104,96,898.1600000000001,0.07905050325109111,0.11579228645230248,FALSE
J21,2025-06-22,79,121,96,898.1600000000001,0.08795760220896054,0.134719871737775,FALSE
J21,2025-06-23,77,133,96,898.1600000000001,0.08573082746949318,0.14808052017457912,FALSE
J21,2025-06-24,23,134,96,898.1600000000001,0.025607909503874586,0.1491939075443128,FALSE
J21,2025-06-25,0,79,96,898.1600000000001,0,0.08795760220896054,FALSE
J21,2025-06-26,0,16,96,898.1600000000001,0,0.017814197915738843,FALSE
J21,2025-06-27,10,37,96,898.1600000000001,0.011133873697336776,0.04119533268014607,FALSE
J21,2025-06-28,0,82,96,898.1600000000001,0,0.09129776431816157,FALSE
J21,2025-06-29,0,70,96,898.1600000000001,0,0.07793711588135743,FALSE
J21,2025-06-30,0,54,96,898.1600000000001,0,0.06012291796561859,FALSE
J21,2025-07-01,0,19,96,898.1600000000001,0,0.021154360024939874,FALSE
J21,2025-07-02,0,68,96,898.1600000000001,0,0.07571034114189008,FALSE
J21,2025-07-03,0,21,96,898.1600000000001,0,0.02338113476440723,FALSE
J21,2025-07-04,1,28,96,898.1600000000001,0.0011133873697336777,0.031174846352542973,FALSE
J21,2025-07-05,6,63,96,898.1600000000001,0.006680324218402066,0.07014340429322169,FALSE
J21,2025-07-06,0,25,96,898.1600000000001,0,0.027834684243341942,FALSE
J21,2025-07-07,0,44,96,898.1600000000001,0,0.048989044268281816,FALSE
J21,2025-07-08,0,37,96,898.1600000000001,0,0.04119533268014607,FALSE
J21,2025-07-09,1,103,96,898.1600000000001,0.0011133873697336777,0.1146788990825688,FALSE
J21,2025-07-10,0,30,96,898.1600000000001,0,0.03340162109201033,FALSE
J21,2025-07-11,0,87,96,898.1600000000001,0,0.09686470116682995,FALSE
J21,2025-07-12,2,58,96,898.1600000000001,0.0022267747394673553,0.06457646744455331,FALSE
J21,2025-07-13,40,283,96,898.1600000000001,0.0445354947893471,0.31508862563463075,FALSE
J21,2025-07-14,249,325,96,898.1600000000001,0.27723345506368574,0.3618508951634452,FALSE
J21,2025-07-15,267,335,96,898.1600000000001,0.29727442771889195,0.372984768860782,FALSE
J21,2025-07-16,263,314,96,898.1600000000001,0.2928208782399572,0.3496036340963748,FALSE
J21,2025-07-17,234,298,96,898.1600000000001,0.26053264451768054,0.33178943618063594,FALSE
J21,2025-07-18,213,270,96,898.1600000000001,0.23715150975327334,0.30061458982809297,FALSE
J21,2025-07-19,202,278,96,898.1600000000001,0.22490424868620287,0.30952168878596237,FALSE
J21,2025-07-20,216,274,96,898.1600000000001,0.24049167186247436,0.3050681393070277,FALSE
J21,2025-07-21,194,273,96,898.1600000000001,0.21599714972833345,0.303954751937294,FALSE
J21,2025-07-22,190,259,96,898.1600000000001,0.21154360024939875,0.2883673287610225,FALSE
J21,2025-07-23,152,248,96,898.1600000000001,0.169234880199519,0.27612006769395203,FALSE
J21,2025-07-24,54,256,96,898.1600000000001,0.06012291796561859,0.2850271666518215,FALSE
J21,2025-07-25,69,119,96,898.1600000000001,0.07682372851162375,0.13249309699830764,FALSE
J21,2025-07-26,82,140,96,898.1600000000001,0.09129776431816157,0.15587423176271487,FALSE
J21,2025-07-27,79,145,96,898.1600000000001,0.08795760220896054,0.16144116861138325,FALSE
J21,2025-07-28,87,156,96,898.1600000000001,0.09686470116682995,0.17368842967845372,FALSE
J21,2025-07-29,27,152,96,898.1600000000001,0.030061458982809295,0.169234880199519,FALSE
J21,2025-07-30,38,117,96,898.1600000000001,0.04230872004987975,0.13026632225884027,FALSE
J21,2025-07-31,55,164,96,898.1600000000001,0.06123630533535227,0.18259552863632314,FALSE
J21,2025-08-01,64,163,96,898.1600000000001,0.07125679166295537,0.18148214126658946,FALSE
J21,2025-08-02,78,169,96,898.1600000000001,0.08684421483922686,0.18816246548499152,FALSE
J21,2025-08-03,107,161,96,898.1600000000001,0.11913244856150351,0.1792553665271221,FALSE
J21,2025-08-04,112,168,96,898.1600000000001,0.12469938541017189,0.18704907811525784,FALSE
J21,2025-08-05,152,171,96,898.1600000000001,0.169234880199519,0.19038924022445888,FALSE
J21,2025-08-06,158,181,96,898.1600000000001,0.17591520441792108,0.20152311392179564,FALSE
J21,2025-08-07,164,192,96,898.1600000000001,0.18259552863632314,0.2137703749888661,FALSE
J21,2025-08-08,148,195,96,898.1600000000001,0.1647813307205843,0.21711053709806713,FALSE
J21,2025-08-09,167,200,96,898.1600000000001,0.18593569074552416,0.22267747394673554,FALSE
J21,2025-08-10,172,210,96,898.1600000000001,0.19150262759419256,0.2338113476440723,FALSE
J21,2025-08-11,176,218,96,898.1600000000001,0.19595617707312726,0.24271844660194172,FALSE
J21,2025-08-12,207,244,96,898.1600000000001,0.23047118553487128,0.27166651821501736,FALSE
J21,2025-08-13,135,248,96,898.1600000000001,0.15030729491404649,0.27612006769395203,FALSE
J21,2025-08-14,86,151,96,898.1600000000001,0.09575131379709628,0.16812149282978534,FALSE
J21,2025-08-15,73,143,96,898.1600000000001,0.08127727799055846,0.1592143938719159,FALSE
J21,2025-08-16,69,122,96,898.1600000000001,0.07682372851162375,0.13583325910750868,FALSE
J21,2025-08-17,79,156,96,898.1600000000001,0.08795760220896054,0.17368842967845372,FALSE
J21,2025-08-18,78,166,96,898.1600000000001,0.08684421483922686,0.18482230337579048,FALSE
J21,2025-08-19,84,180,96,898.1600000000001,0.09352453905762892,0.20040972655206196,FALSE
J21,2025-08-20,115,200,96,898.1600000000001,0.12803954751937294,0.22267747394673554,FALSE
J21,2025-08-21,156,211,96,898.1600000000001,0.17368842967845372,0.23492473501380598,FALSE
J21,2025-08-22,187,232,96,898.1600000000001,0.2082034381401977,0.25830586977821324,FALSE
J21,2025-08-23,199,229,96,898.1600000000001,0.22156408657700186,0.25496570766901216,FALSE
J21,2025-08-24,205,244,96,898.1600000000001,0.22824441079540392,0.27166651821501736,FALSE
J21,2025-08-25,207,247,96,898.1600000000001,0.23047118553487128,0.2750066803242184,FALSE
J21,2025-08-26,194,246,96,898.1600000000001,0.21599714972833345,0.2738932929544847,FALSE
J21,2025-08-27,199,243,96,898.1600000000001,0.22156408657700186,0.27055313084528365,FALSE
J21,2025-08-28,231,249,96,898.1600000000001,0.25719248240847953,0.27723345506368574,FALSE
J21,2025-08-29,228,257,96,898.1600000000001,0.2538523202992785,0.28614055402155514,FALSE
J21,2025-08-30,194,270,96,898.1600000000001,0.21599714972833345,0.30061458982809297,FALSE
J21,2025-08-31,220,263,96,898.1600000000001,0.2449452213414091,0.2928208782399572,FALSE
J21,2025-09-01,225,261,96,898.1600000000001,0.2505121581900775,0.29059410350048986,FALSE
J21,2025-09-02,238,260,96,898.1600000000001,0.26498619399661527,0.2894807161307562,FALSE
J21,2025-09-03,243,256,96,898.1600000000001,0.27055313084528365,0.2850271666518215,FALSE
J21,2025-09-04,216,268,96,898.1600000000001,0.24049167186247436,0.2983878150886256,FALSE
J21,2025-09-05,208,262,96,898.1600000000001,0.23158457290460496,0.2917074908702235,FALSE
J21,2025-09-06,181,243,96,898.1600000000001,0.20152311392179564,0.27055313084528365,FALSE
J21,2025-09-07,166,248,96,898.1600000000001,0.18482230337579048,0.27612006769395203,FALSE
J21,2025-09-08,151,219,96,898.1600000000001,0.16812149282978534,0.2438318339716754,FALSE
J21,2025-09-09,147,209,96,898.1600000000001,0.1636679433508506,0.23269796027433862,FALSE
J21,2025-09-10,129,214,96,898.1600000000001,0.14362697069564442,0.23826489712300702,FALSE
J21,2025-09-11,175,238,96,898.1600000000001,0.19484278970339358,0.26498619399661527,FALSE
J21,2025-09-12,203,260,96,898.1600000000001,0.22601763605593655,0.2894807161307562,FALSE
J21,2025-09-13,61,258,96,898.1600000000001,0.06791662955375434,0.28725394139128885,FALSE
J21,2025-09-14,30,118,96,898.1600000000001,0.03340162109201033,0.13137970962857395,FALSE
J21,2025-09-15,103,175,96,898.1600000000001,0.1146788990825688,0.19484278970339358,FALSE
J21,2025-09-16,103,181,96,898.1600000000001,0.1146788990825688,0.20152311392179564,FALSE
J21,2025-09-17,107,189,96,898.1600000000001,0.11913244856150351,0.21043021287966507,FALSE
J21,2025-09-18,129,208,96,898.1600000000001,0.14362697069564442,0.23158457290460496,FALSE
J21,2025-09-19,159,211,96,898.1600000000001,0.17702859178765473,0.23492473501380598,FALSE
J21,2025-09-20,128,211,96,898.1600000000001,0.14251358332591074,0.23492473501380598,FALSE
J21,2025-09-21,192,220,96,898.1600000000001,0.2137703749888661,0.2449452213414091,FALSE
J21,2025-09-22,200,228,96,898.1600000000001,0.22267747394673554,0.2538523202992785,FALSE
J21,2025-09-23,156,229,96,898.1600000000001,0.17368842967845372,0.25496570766901216,FALSE
J21,2025-09-24,190,240,96,898.1600000000001,0.21154360024939875,0.26721296873608263,FALSE
J21,2025-09-25,203,232,96,898.1600000000001,0.22601763605593655,0.25830586977821324,FALSE
J21,2025-09-26,211,223,96,898.1600000000001,0.23492473501380598,0.2482853834506101,FALSE
J21,2025-09-27,192,231,96,898.1600000000001,0.2137703749888661,0.25719248240847953,FALSE
J21,2025-09-28,42,197,96,898.1600000000001,0.04676226952881446,0.2193373118375345,FALSE
J21,2025-09-29,47,104,96,898.1600000000001,0.05232920637748285,0.11579228645230248,FALSE
J21,2025-09-30,6,101,96,898.1600000000001,0.006680324218402066,0.11245212434310144,FALSE
J21,2025-10-01,42,116,96,898.1600000000001,0.04676226952881446,0.12915293488910662,FALSE
J21,2025-10-02,91,138,96,898.1600000000001,0.10131825064576466,0.1536474570232475,FALSE
J21,2025-10-03,81,151,96,898.1600000000001,0.09018437694842789,0.16812149282978534,FALSE
J21,2025-10-04,94,168,96,898.1600000000001,0.1046584127549657,0.18704907811525784,FALSE
J21,2025-10-05,115,181,96,898.1600000000001,0.12803954751937294,0.20152311392179564,FALSE
J21,2025-10-06,123,160,96,898.1600000000001,0.13694664647724236,0.1781419791573884,FALSE
J21,2025-10-07,98,169,96,898.1600000000001,0.1091119622339004,0.18816246548499152,FALSE
J21,2025-10-08,30,152,96,898.1600000000001,0.03340162109201033,0.169234880199519,FALSE
J21,2025-10-09,1,120,96,898.1600000000001,0.0011133873697336777,0.13360648436804132,FALSE
J21,2025-10-10,5,5,2,898.1600000000001,0.005566936848668388,0.005566936848668388,FALSE
J22,2025-04-09,0,0,72,830.6,0,0,FALSE
J22,2025-04-10,0,10,96,830.6,0,0.012039489525644112,FALSE
J22,2025-04-11,10,17,96,830.6,0.012039489525644112,0.02046713219359499,FALSE
J22,2025-04-12,17,26,96,830.6,0.02046713219359499,0.03130267276667469,FALSE
J22,2025-04-13,25,39,96,830.6,0.03009872381411028,0.046954009150012035,FALSE
J22,2025-04-14,38,43,96,830.6,0.04575006019744763,0.051769804960269686,FALSE
J22,2025-04-15,41,46,96,830.6,0.04936190705514086,0.05538165181796292,FALSE
J22,2025-04-16,38,42,96,830.6,0.04575006019744763,0.05056585600770527,FALSE
J22,2025-04-17,35,47,96,830.6,0.04213821333975439,0.05658560077052733,FALSE
J22,2025-04-18,45,83,96,830.6,0.054177702865398504,0.09992776306284613,FALSE
J22,2025-04-19,63,89,96,830.6,0.07584878401155791,0.1071514567782326,FALSE
J22,2025-04-20,30,63,96,830.6,0.036118468576932336,0.07584878401155791,FALSE
J22,2025-04-21,32,58,96,830.6,0.03852636648206116,0.06982903924873585,FALSE
J22,2025-04-22,59,131,96,830.6,0.07103298820130026,0.15771731278593787,FALSE
J22,2025-04-23,131,220,96,830.6,0.15771731278593787,0.2648687695641705,FALSE
J22,2025-04-24,220,256,96,830.6,0.2648687695641705,0.3082109318564893,FALSE
J22,2025-04-25,255,294,96,830.6,0.30700698290392486,0.3539609920539369,FALSE
